shelter_id,address,lat,lon
920,서울특별시 성동구 마장로39길 43 (청계미소지움 101동),37.568857,127.043728
921,서울특별시 성동구 마조로 55 (왕십리금호어울림아파트 6동),37.563062,127.040736
922,서울특별시 성동구 마장로37길 7 (대성유니드아파트 103동),37.566752,127.038691
923,서울특별시 성동구 마조로15가길 23 (마장 에스에이치빌 101동),37.564485,127.040124
924,서울특별시 성동구 마장로 262 (중앙하이츠아파트 102동),37.565466,127.039236
925,서울특별시 성동구 마장로39길 31 (마장동),37.5681073,127.0429721
926,서울특별시 성동구 살곶이길 40 (마장동),37.570059,127.0442677
927,서울특별시 성동구 마장로42길 11,37.5663242,127.045289
928,"서울특별시 성동구  청계천로  506 , 성동종합사회복지관 (마장동)",37.5703644,127.033643
929,서울특별시 성동구 마조로 77,37.564791,127.041319
930,서울특별시 성동구 청계천로10나길 40-5,37.5700126,127.035228
931,서울특별시 성동구 청계천로10나길 58 (마장동),37.570144,127.0362478
932,서울특별시 성동구 살곶이2가길 114,37.5638018,127.044416
933,서울특별시 성동구 고산자로 328,37.568669,127.037432
934,서울특별시 성동구 무학로14가길 8-1,37.5676253,127.034016
935,서울특별시 성동구 마장로42길 13 (동마장어린이공원),37.56619,127.045636
936,서울특별시 성동구 왕십리로 241 (서울숲 더샵 101동),37.556553,127.039998
937,서울특별시 성동구 살곶이길 176 (사근동 벽산아파트 101동),37.560415,127.049603
938,서울특별시 성동구 사근동길 65 (중앙하이츠아파트),37.561835,127.048511
939,서울특별시 성동구 사근동길 20-18,37.560364,127.043275
940,,37.56257,127.050316
941,서울특별시 성동구 중랑천서자전거길 209 (사근동),37.554,127.05
942,서울특별시 성동구 사근동길 37,37.561498,127.045311
943,서울특별시 성동구  사근동12길  1   (사근동),37.5609982,127.048409
944,서울특별시 성동구 마조로9길 2,37.561275,127.041115
945,서울특별시 성동구  사근동11길  48   (사근동),37.5643864,127.047065
946,서울특별시 성동구 사근동길 72,37.5610789,127.0489342
947,서울특별시 성동구 고산자로 260 (청소년수련관),37.563386,127.036835
948,서울특별시 성동구 고산자로 164,37.555686,127.035765
949,서울특별시 성동구 고산자로 164 (서울숲한신더휴 108동),37.556469,127.035202
950,서울특별시 성동구 고산자로14길 40 (두산아파트 101동),37.564752,127.03746
951,서울특별시 성동구 왕십리로 278-17 (서울숲삼부아파트 201동),37.559981,127.037932
952,서울특별시 성동구 고산자로2길 65 (서울숲리버뷰자이 105동),37.555354,127.037696
953,서울특별시 성동구 왕십리로 281 (행당동),37.5593647,127.0362988
954,서울특별시 성동구 고산자로 260 (행당동),37.562903,127.036343
955,서울특별시 성동구  고산자로10길  18   (행당동),37.5585157,127.036117
956,서울특별시 성동구 고산자로 270,37.563319,127.036734
957,서울특별시 성동구 고산자로10길 9,37.55917,127.034928
958,서울특별시 성동구 독서당로 441 (신동아아파트 6동),37.554453,127.032686
959,서울특별시 성동구 행당로 82,37.555644,127.026377
960,서울특별시 성동구 행당로 82,37.55682,127.030362
961,서울특별시 성동구 행당로8길 8,37.556443,127.03275
962,서울특별시 성동구 행당로8길 8 (행당두산위브 관리동),37.556724,127.031495
963,서울특별시 성동구 고산자로 177 (서울숲행당푸르지오아파트 101동),37.555091,127.032557
964,서울특별시 성동구 행당로 79 (행당동 대림아파트 125동),37.557804,127.02538
965,서울특별시 성동구 행당로 79 (행당동 대림아파트 125동),37.558927,127.027847
966,서울특별시 성동구 행당로11길 20 (행당동),37.5594051,127.0303738
967,서울특별시 성동구 행당로9길 9,37.5582382,127.02936
968,서울특별시 성동구  행당로11길  14-9,37.5592109,127.030945
969,서울특별시 서대문구 연희로41길 173 (금송힐스빌 101동),37.595056,126.932521
970,서울특별시 서대문구 통일로 483 (자전거보관소),37.590752,126.940542
971,서울특별시 서대문구 모래내로 334 (홍은2동주민센터 서대문구청 제4별관),37.580093,126.934077
972,서울특별시 서대문구 연희로41길 114 (미성아파트 노인정),37.593755,126.935625
973,서울특별시 서대문구 명지대길 50 (홍은동),37.5823773,126.9241493
974,서울특별시 서대문구 통일로 555-1 (홍은동),37.5969,126.9374
975,서울특별시 서대문구 연희로41나길 1 (홍은동),37.5918377,126.9335302
976,"서울특별시 서대문구  연희로39나길  8 , 정원단지경로당 (홍은동)",37.5866963,126.9319217
977,서울특별시 서대문구 모래내로 334,37.5801083,126.9341521
978,서울특별시 서대문구 증가로4길 38-9,37.5773268,126.9274815
979,서울특별시 서대문구 가재울미래로 2 (DMC파크뷰자이 214동),37.573554,126.915291
980,서울특별시 서대문구 가재울미래로 2 (DMC파크뷰자이 114동),37.573095,126.91745
981,서울특별시 서대문구 수색로6길 43 (래미안남가좌2차아파트 관리사무소),37.571785,126.912821
982,서울특별시 서대문구 수색로2길 39 (DMC금호리첸시아 101동),37.570829,126.915911
983,서울특별시 서대문구 모래내로 173 (남가좌동),37.5712707,126.9198561
984,서울특별시 서대문구 모래내로15길 37 (남가좌동),37.5732669,126.9196951
985,서울특별시 마포구 연희로1길 5,37.55956,126.92621
986,서울특별시 마포구 신촌로12나길 8,37.5553346,126.9329903
987,서울특별시 마포구 동교로15길 7,37.555139,126.914564
988,서울특별시 마포구 홍익로 13-9,37.553388,126.923159
989,서울특별시 마포구 잔다리로9길 4-8,37.5574964,126.9129601
990,서울특별시 마포구 와우산로37길 16,37.556251,126.930093
991,서울특별시 마포구 동교로8길 58,37.5494396,126.9057573
992,서울특별시 마포구 동교로 62-6,37.5531639,126.9090523
993,"서울특별시 마포구 월드컵로3길 14 (합정동, 마포 한강 2차 푸르지오)",37.5516099,126.9117692
994,서울특별시 마포구 양화진길 43,37.546664,126.912393
995,서울특별시 마포구 포은로6길 10,37.555586,126.905599
996,서울특별시 마포구 희우정로15길 25-9,37.552831,126.901385
997,서울특별시 마포구 월드컵로23길 18-5,37.557022,126.90746
998,서울특별시 마포구 방울내로7길 11,37.560291,126.902282
999,서울특별시 마포구 방울내로 24-12 (망원동),37.5573533,126.8986358
1000,서울특별시 마포구 월드컵로31길 69,37.560278,126.901184
1001,서울특별시 마포구 성미산로29길 17-9,37.564471,126.922006
1002,서울특별시 양천구 목동중앙북로8길 104 (목동종합사회복지회관),37.544294,126.866348
1003,서울특별시 양천구 등촌로 208,37.548317,126.863654
1004,서울특별시 양천구 목동중앙남로 100 (성원아파트),37.542755,126.863471
1005,서울특별시 양천구 목동중앙본로7가길 11 (목동보건지소),37.540085,126.866986
1006,서울특별시 양천구 목동중앙남로16나길 55 (목동),37.5447,126.8645
1007,서울특별시 양천구 목동중앙북로7가길 37 (구립한두경로당),37.549223,126.865472
1008,서울특별시 양천구 목동중앙북로8길 76 (목동),37.5453238,126.8649271
1009,서울특별시 양천구 목동중앙본로7가길 57-5,37.542108,126.86641
1010,서울특별시 양천구 목동중앙남로3가길 59 (세종그랑시아 아파트 103동),37.538237,126.86396
1011,서울특별시 양천구 목동중앙남로 57-10,37.5389764,126.8654614
1012,"서울특별시 양천구 목동 목동중앙로  25 ,  목4동주민센터 (목동)",37.5324,126.8684
1013,서울특별시 양천구 목동중앙서로8길 23,37.5316,126.8663
1014,서울특별시 양천구 목동중앙남로3가길 68,37.5387,126.8645
1015,서울특별시 양천구 목동중앙남로4길 20,37.5369,126.8683
1016,서울특별시 양천구 목동중앙로3길 21,37.536498,126.869263
1017,서울특별시 양천구 목동서로2길 22 (한신청구아파트 노인정),37.542194,126.880313
1018,서울특별시 양천구 목동서로2길 22 (한신청구아파트 노인정),37.541616,126.883053
1019,"서울특별시 양천구 신월로20길 33 (신도신월1차아파트 노인정, 관리실)",37.518099,126.846526
1020,서울특별시 양천구 오목로 90 (우당아파트),37.522858,126.847596
1021,서울특별시 양천구 오목로13길 7 (신월대림아파트 노인정),37.523451,126.845315
1022,서울특별시 양천구 신월로 220 (동방아파트),37.521453,126.846476
1023,"서울특별시 양천구 신월동 중앙로53길  47 , 경로당 (신월동)",37.525,126.8446
1024,서울특별시 양천구 오목로13길 38 (구립신곡경로당),37.526269,126.845109
1025,서울특별시 양천구 오목로11길 17-18 (구립 당곡경로당),37.524117,126.842894
1026,서울특별시 양천구 오목로 64-27,37.5221,126.845
1027,서울특별시 양천구 신월로24길 19,37.52,126.8473
1028,서울특별시 양천구 가로공원로56길 10 (금하뜨라네아파트 106동),37.533581,126.823917
1029,"서울특별시 양천구 신월동 남부순환로54길  5 ,  신월3동주민센터 (신월동)",37.5336,126.8291
1030,서울특별시 양천구 가로공원로56길 30 (구립경복경로당),37.534774,126.826099
1031,서울특별시 양천구 남부순환로56가길 13,37.5313,126.8302
1032,서울특별시 양천구 가로공원로60가길 16 (서서울 어르신복지관),37.534345,126.826611
1033,서울특별시 양천구 남부순환로46길 12,37.534,126.8279
1034,서울특별시 양천구 오목로1길 46 (보람쉬움2차아파트 202동),37.524706,126.837159
1035,서울특별시 양천구 오목로5길 19 (양천 롯데캐슬 101동),37.523349,126.840314
1036,서울특별시 양천구 월정로9길 20 (양천벽산블루밍2단지 관리동),37.525276,126.83816
1037,서울특별시 양천구 신월로15길 21 (신월대성유니드아파트 관리노인정),37.520568,126.840661
1038,서울특별시 양천구 신월로9길 37 (신월동 대방 샤인힐 관리동),37.520337,126.838825
1039,서울특별시 양천구 월정로 21 (해태아파트 101동),37.521388,126.843039
1040,서울특별시 양천구 신월로17길 22 (신월동 금용아파트),37.520564,126.842435
1041,서울특별시 양천구 오목로5길 34,37.5247285,126.8401035
1042,"서울특별시 양천구 신월동 신월로11길  16 ,  한빛종합사회복지관 (신월동)",37.519,126.8402
1043,"서울특별시 양천구 신월동 오목로5길  34 ,  신월4동주민센터 (신월동)",37.5246,126.84
1044,서울특별시 양천구 오목로3길 34,37.5243,126.8385
1045,서울특별시 양천구 신월로11길 13,37.5186,126.8401
1046,서울특별시 양천구 오목로 28-9 (밝은빛노인정),37.521453,126.84139
1047,서울특별시 양천구 오목로1길 10,37.5221,126.8381
1048,서울특별시 양천구 화곡로3길 43 (수명산 동원데쟈뷰 아파트 102동),37.543171,126.827894
1049,서울특별시 양천구 월정로 306 (수명산 SK VIEW),37.543994,126.829913
1050,서울특별시 양천구 월정로 303 (수명산 롯데캐슬 103동),37.545099,126.828467
1051,서울특별시 양천구 화곡로3길 34 (신도브래뉴신월2차아파트 노인정),37.541671,126.827815
1052,서울특별시 양천구 화곡로4길 10,37.5385651,126.8271627
1053,"서울특별시 양천구 신월동 화곡로4길  10 ,  신월5동주민센터 (신월동)",37.5386,126.8272
1054,서울특별시 양천구 화곡로5길 23,37.541573,126.828761
1055,서울특별시 양천구 남부순환로33길 38 (신양구립노인정),37.538337,126.83149
1056,서울특별시 양천구 남부순환로83길 47 (목동 센트럴 아이파크 위브 4단지),37.518906,126.844603
1057,서울특별시 양천구 남부순환로83길 48 (목동 센트럴 아이파크 위브 3단지),37.517033,126.845029
1058,서울특별시 양천구 남부순환로83길 18 (목동 센트럴 아이파크 위브 2단지),37.516131,126.843054
1059,서울특별시 양천구 남부순환로83길 17 (목동 센트럴 아이파크 위브 1단지),37.51642,126.842038
1060,서울특별시 양천구 남부순환로85길 16 (대주파크빌),37.514746,126.842302
1061,"서울특별시 양천구 신정로13길 51 (벽산블루밍2단지 관리실,노인정)",37.513283,126.841903
1062,서울특별시 양천구 신정로13길 50 (벽산아파트),37.51362,126.842419
1063,서울특별시 양천구 중앙로29길 55 (신안약수아파트),37.517387,126.847068
1064,서울특별시 양천구 신월로 188 (신월동),37.5193699,126.8439952
1065,서울특별시 양천구 남부순환로82길 29,37.515571,126.836308
1066,서울특별시 양천구 남부순환로83길 53 (신월6동행정복합타운),37.518004,126.845134
1067,서울특별시 양천구 신월로 99 (신월시영아파트),37.518241,126.835459
1068,서울특별시 양천구 목동동로 339 (목동트윈빌),37.532332,126.87695
1069,서울특별시 양천구 목동동로 430 (목동신시가지아파트6단지 관리동및상가),37.533421,126.884219
1070,서울특별시 양천구 목동동로 350 (목동신시가지아파트5단지 관리동),37.533659,126.881767
1071,서울특별시 양천구 목동서로 130 (목동신시가지아파트4단지 관리동및상가),37.532209,126.870939
1072,서울특별시 양천구 목동서로 100 (목동신시가지아파트3단지 관리동및상가),37.534533,126.871977
1073,서울특별시 양천구 목동서로 70 (목동신시가지아파트2단지 관리동및상가),37.538077,126.87621
1074,서울특별시 양천구 목동서로 38 (목동신시가지아파트1단지 상가관리동),37.540277,126.8779
1075,서울특별시 양천구 목동서로 41,37.5372017,126.8817045
1076,서울특별시 양천구 목동서로 41,37.5372,126.8817
1077,서울특별시 양천구 곰달래로11길 24,37.532029,126.83579
1078,서울특별시 양천구 남부순환로 407 (신월동),37.5312568,126.831724
1079,서울특별시 양천구 곰달래로1길 38,37.5328,126.8315
1080,서울특별시 양천구 곰달래로1길 37,37.5327,126.8313
1081,서울특별시 양천구 남부순환로63길 16-4,37.5286,126.8348
1082,서울특별시 양천구 신월로20길 7 (신정뉴타운두산위브아파트 상가동),37.518592,126.845477
1083,서울특별시 양천구 중앙로29길 61 (신정뉴타운롯데캐슬 104동),37.519343,126.847456
1084,서울특별시 양천구 오목로 76-2 (장수마을2단지동원데쟈뷰아파트 관리동),37.522045,126.845502
1085,서울특별시 마포구 성미산로18길 18,37.5606704,126.9183784
1086,서울특별시 마포구 동교로41길 36,37.563861,126.923445
1087,서울특별시 마포구 성미산로29안길 30 (연남동),37.5655114,126.9237319
1088,서울특별시 마포구 연남로11길 3,37.565657,126.918735
1089,서울특별시 마포구 월드컵북로15안길 26 (성산1동제1노인정),37.562741,126.910934
1090,서울특별시 마포구 성미산로5길 55-14,37.5603334,126.908667
1091,서울특별시 마포구 성미산로1길 100-20 (성산동),37.5619289,126.9062465
1092,서울특별시 마포구 성산로4길 15 (성산동),37.5633768,126.9078612
1093,서울특별시 마포구 월드컵북로20길 16,37.5641241,126.9141205
1094,서울특별시 마포구 월드컵로 212 (마포구청),37.566242,126.901942
1095,서울특별시 마포구 성암로 28,37.5692464,126.9131446
1096,서울특별시 마포구 성암로9길 14,37.573052,126.9034675
1097,서울특별시 마포구 월드컵로 215 (성산종합사회복지관),37.565186,126.900486
1098,서울특별시 마포구 월드컵북로38나길 25,37.5706112,126.9066642
1099,서울특별시 마포구 월드컵북로 198-17,37.5689126,126.9072561
1100,서울특별시 마포구 새터산2길 7 (성산동),37.5651372,126.907542
1101,서울특별시 마포구 월드컵북로30길 22,37.568578,126.908982
1102,서울특별시 마포구 매봉산로 37 (DMC산학협력연구센터),37.576074,126.890497
1103,서울특별시 마포구 월드컵로42길 12 (상암월드컵8단지 806동),37.577555,126.882764
1104,서울특별시 마포구 월드컵북로47길 8 (상암월드컵아파트 1단지 102동),37.575238,126.892771
1105,서울특별시 마포구 매봉산로2길 16,37.57825,126.89465
1106,서울특별시 마포구 월드컵북로50길 7-5 (상암동),37.5770657,126.8932727
1107,서울특별시 양천구 목동동로12길 23 (목동대림아파트 관리사무실),37.523849,126.874171
1108,서울특별시 양천구 목동서로 143 (시립목동청소년센터),37.530737,126.875483
1109,서울특별시 양천구 목동로 224 (대원칸타빌1차아파트 관리실),37.528637,126.865223
1110,서울특별시 양천구 목동서로 234 (목동성원아파트 102동),37.526333,126.869648
1111,서울특별시 양천구 오목로 299 (목동트라팰리스 이스턴에비뉴),37.526277,126.87133
1112,서울특별시 양천구 목동동로 270 (목동3차 월드메르디앙 302),37.525366,126.875807
1113,서울특별시 양천구 목동로 230 (아이파크아파트 관리동),37.52925,126.865574
1114,서울특별시 양천구 목동동로12길 59 (목동현대아파트),37.523919,126.877558
1115,서울특별시 양천구 목동동로 202 (현대아파트 노인정),37.523311,126.872085
1116,서울특별시 양천구 목동로 212 (목동신시가지아파트7단지 관리동),37.528429,126.86782
1117,서울특별시 양천구 목동동로12길 45 (목동삼익아파트 관리사무소),37.523213,126.876255
1118,서울특별시 양천구 오목로 313 (구립목1동노인정),37.525229,126.872261
1119,서울특별시 양천구 목동서로 190,37.530337,126.871362
1120,서울특별시 양천구 목동중앙로7길 32 (이편한세상 관리동),37.539541,126.870797
1121,서울특별시 양천구 목동중앙북로8길 111 (금호베스트빌아파트 경비실),37.545003,126.867236
1122,서울특별시 양천구 목동중앙본로 34 (월드아파트),37.539319,126.870285
1123,서울특별시 양천구 목동중앙본로 10 (극동늘푸른아파트 노인정),37.53809,126.872562
1124,서울특별시 양천구 목동중앙본로22길 63 (건영아파트 노인정),37.542352,126.872795
1125,서울특별시 양천구 목동중앙로 143 (목동1차우성아파트 상가동),37.541554,126.875752
1126,서울특별시 양천구 목동중앙북로20길 17,37.545434,126.875939
1127,서울특별시 양천구 목동중앙본로 114 (목동),37.5456406,126.8713403
1128,서울특별시 양천구 목동중앙본로 73 (목동문화체육센터),37.542833,126.869125
1129,"서울특별시 양천구 목동 목동중앙본로  120 ,  목2동주민센터 (목동)",37.5461,126.8717
1130,서울특별시 양천구 목동중앙로13나길 2 (목동),37.5462425,126.8797812
1131,"서울특별시 양천구 목동 목동중앙본로2길  13-11,  경로당 (목동)",37.5398,126.8701
1132,"서울특별시 양천구 목동 목동중앙북로16길  34-4,  경로당 (목동)",37.5447,126.8736
1133,"서울특별시 양천구 목동 목동중앙본로28길  37 ,  경로당 (목동)",37.5433,126.8725
1134,서울특별시 서대문구 수색로4가길 23 (남가좌동),37.5707286,126.9138238
1135,서울특별시 서대문구 거북골로 120 (DMC센트레빌 207동),37.576194,126.915567
1136,서울특별시 서대문구 거북골로 91-6 (DMC쌍용스윗닷홈 101동),37.575289,126.919314
1137,서울특별시 서대문구 증가로 191 (DMC래미안클라시스 104동),37.578035,126.91675
1138,서울특별시 서대문구 증가로 150 (남가좌동),37.579276,126.92073
1139,서울특별시 서대문구 거북골로 84 (DMC에코자이 105동),37.577533,126.91911
1140,서울특별시 서대문구 거북골로 100 (래미안 루센티아 106동),37.576292,126.917801
1141,서울특별시 서대문구 거북골로 103 (가재울청소년센터),37.575115,126.91845
1142,서울특별시 서대문구 증가로10길 16-15 (남가좌새롬어린이도서관),37.578375,126.924024
1143,서울특별시 서대문구 가재울로 45 (남가좌동현대아파트),37.575442,126.92019
1144,서울특별시 서대문구 가재울로 43 (남가좌동),37.5743022,126.9203603
1145,서울특별시 서대문구 가재울로8길 27-14 (남가좌동),37.5763238,126.9225249
1146,서울특별시 서대문구 증가로 191 (DMC래미안클라시스 202동),37.578628,126.916002
1147,서울특별시 서대문구 명지대3길 36-4 (남가좌동),37.5821248,126.9217631
1148,서울특별시 서대문구 증가로10길 28,37.5784334,126.9238653
1149,서울특별시 서대문구 수색로 100 (DMC 래미안 e편한세상 406동),37.577363,126.909634
1150,서울특별시 서대문구 수색로 100 (DMC 래미안 e편한세상 307동),37.572687,126.910914
1151,서울특별시 서대문구 수색로 100 (DMC 래미안 e편한세상 207동),37.574396,126.912005
1152,서울특별시 서대문구 수색로 100 (DMC 래미안 e편한세상 105동),37.576781,126.908973
1153,서울특별시 서대문구 수색로 102 (DMC요진아파트),37.57288,126.908359
1154,서울특별시 서대문구 수색로 147-1 (북가좌신일해피트리아파트 102동),37.5748,126.904681
1155,서울특별시 서대문구 응암로 28 (DMC한양 5동),37.575705,126.909378
1156,서울특별시 서대문구 응암로 33 (DMC현대아파트),37.576942,126.908154
1157,서울특별시 서대문구 수색로 154 (월드컵현대아파트 102동),37.575926,126.904704
1158,서울특별시 서대문구 수색로 100-55 (북가좌동),37.5743045,126.9102019
1159,서울특별시 서대문구 거북골로14길 32 (DMC아이파크아파트 104동),37.57596,126.914441
1160,서울특별시 서대문구 증가로 200-8 (DMC두산위브 102동),37.580429,126.917096
1161,서울특별시 서대문구 거북골로 154 (북가좌삼호아파트 103동),37.576505,126.913804
1162,서울특별시 서대문구 증가로20길 43 (북가좌동),37.5812257,126.9179249
1163,"서울특별시 서대문구  증가로30길  45-9, 공공건축물(주민커뮤니티센터) (북가좌동)",37.5847065,126.9137128
1164,서울특별시 서대문구 거북골로22길 29-51 (북가좌동),37.5802505,126.9083613
1165,서울특별시 서대문구 거북골로 154 (북가좌삼호아파트 105동),37.576911,126.912087
1166,서울특별시 서대문구 응암로 131,37.584362,126.914022
1167,서울특별시 마포구 마포대로 115-8 (공덕삼성아파트),37.548088,126.95095
1168,서울특별시 마포구 마포대로7길 18 (공덕동),37.5471888,126.9521874
1169,서울특별시 마포구 환일길 13 (강북노동자복지관),37.556699,126.960159
1170,서울특별시 마포구 마포대로26길 22 (공덕자이 201동),37.554598,126.958753
1171,서울특별시 마포구 만리재옛길 101 (삼성래미안공덕2차아파트 201동),37.551408,126.96061
1172,서울특별시 마포구 만리재로 74 (신공덕2차삼성래미안),37.546449,126.958153
1173,서울특별시 마포구 백범로37길 6 (신공덕삼성아파트 112동),37.542204,126.955867
1174,서울특별시 마포구 환일길 3 (아현동),37.5574447,126.9602662
1175,서울특별시 마포구 만리재옛길 78 (공덕동),37.5498895,126.9594535
1176,서울특별시 마포구 만리재옛길 84,37.550151,126.960021
1177,서울특별시 마포구 환일길 52-1 (아현동),37.5536279,126.9609958
1178,서울특별시 마포구 만리재로16길 10-5 (연봉경로당),37.550349,126.962212
1179,서울특별시 마포구 마포대로10길 13 (공덕동),37.547225,126.9544753
1180,서울특별시 마포구 만리재로 106 (공덕동),37.5495259,126.960513
1181,서울특별시 마포구 임정로15길 6-5,37.543691,126.9572
1182,,37.540571,126.951791
1183,서울특별시 마포구 마포대로4나길 69 (마포동민회관),37.536325,126.945192
1184,서울특별시 마포구 새창로8길 72 (현대2차아파트 212동),37.538,126.950928
1185,서울특별시 마포구 새창로6다길 3,37.540949,126.952882
1186,서울특별시 마포구 도화길 37 (도화동),37.5415255,126.9498754
1187,서울특별시 마포구 삼개로5길 20 (도화동),37.5378695,126.9481158
1188,서울특별시 마포구 새창로6라길 10,37.5407187,126.9535071
1189,서울특별시 마포구 독막로 266 (대흥동태영아파트 노인정),37.544707,126.942141
1190,서울특별시 마포구 독막로36길 16,37.545845,126.941041
1191,서울특별시 마포구 토정로31길 31,37.542352,126.942853
1192,서울특별시 마포구 대흥로20길 28 (마포아트센터),37.550194,126.945818
1193,서울특별시 마포구 대흥로18길 11,37.5492464,126.9439681
1194,서울특별시 마포구 신촌로26길 10 (노고산동),37.5558478,126.9423652
1195,서울특별시 마포구 고산길 38-4,37.553825,126.939219
1196,서울특별시 마포구 백범로18길 26,37.5467938,126.9426594
1197,서울특별시 마포구 신촌로26길 10,37.5558271,126.9427347
1198,서울특별시 마포구 백범로25길 83 (염리삼성래미안 201동),37.549811,126.947822
1199,서울특별시 마포구 숭문길 59-2,37.5492869,126.9454686
1200,서울특별시 마포구 숭문길 14,37.547036,126.945634
1201,서울특별시 마포구 숭문길 35 (용강지구대),37.548144,126.945168
1202,서울특별시 마포구 독막로 192,37.547122,126.935158
1203,서울특별시 마포구 독막로28길 34,37.545775,126.936892
1204,서울특별시 마포구 창전로2길 39-3 (신수동),37.5492325,126.933412
1205,서울특별시 마포구 서강로 95 (창전동삼성아파트),37.550668,126.930386
1206,서울특별시 마포구 독막로 165,37.547689,126.932027
1207,서울특별시 마포구 서강로 68,37.54888,126.932185
1208,서울특별시 마포구 서강로1길 30,37.549148,126.930185
1209,서울특별시 마포구 어울마당로 14,37.546493,126.919564
1210,서울특별시 마포구 와우산로5길 12,37.546819,126.922486
1211,서울특별시 마포구 양화로 73 (체리스빌딩),37.551379,126.916008
1212,서울특별시 마포구 연희로 11 (한국특허기술진흥원빌딩),37.559916,126.926194
1213,서울특별시 광진구 군자로 36 (화양장수경로당),37.546339,127.070502
1214,서울특별시 광진구  능동로17길  39   (화양동),37.5465376,127.0713179
1215,서울특별시 광진구 광나루로24길 53 (화양동),37.5450517,127.0780555
1216,서울특별시 광진구 능동로17길 39,37.546478,127.071293
1217,서울특별시 광진구 면목로 13 (군자동 복합청사),37.555492,127.075486
1218,서울특별시 광진구 군자로12길 46,37.551267,127.072673
1219,"서울특별시 광진구 광나루로17길 28 (군자동, )",37.5488597,127.0724033
1220,서울특별시 광진구 동일로52길 27,37.554418,127.072768
1221,서울특별시 광진구 동일로42길 2,37.552876,127.070286
1222,서울특별시 광진구 군자로13길 35 (군자동),37.5517694,127.0705721
1223,서울특별시 광진구 면목로 13 (군자동),37.555586,127.0754651
1224,서울특별시 광진구 군자로 88,37.551075,127.071497
1225,서울특별시 광진구 긴고랑로5길 10,37.5645561,127.0791404
1226,서울특별시 광진구  긴고랑로8길  51   (중곡동),37.5611728,127.0779688
1227,서울특별시 광진구  긴고랑로12길  49   (중곡동),37.560566,127.080038
1228,서울특별시 광진구 긴고랑로 110 (중곡동),37.5593921,127.0871558
1229,서울특별시 광진구 긴고랑로22길 39-4,37.559217,127.083744
1230,서울특별시 광진구 구의강변로3길 39 (구의새마을경로당),37.536388,127.09021
1231,서울특별시 광진구  아차산로63길  21   (구의동),37.5403134,127.0922674
1232,서울특별시 동대문구 천호대로 26 (신설동역자이르네),37.573906,127.026015
1233,서울특별시 동대문구 무학로18길 5,37.570741,127.030849
1234,서울특별시 동대문구 하정로2길 10,37.574788,127.027293
1235,서울특별시 동대문구 천호대로 145 (동대문구청),37.574515,127.039707
1236,서울특별시 동대문구 천호대로45길 57 (용두동),37.5753077,127.0436427
1237,서울특별시 동대문구 무학로28길 22-2 (명성경로당),37.574396,127.031945
1238,서울특별시 동대문구 청계천로 521,37.571805,127.034109
1239,서울특별시 동대문구 고산자로29길 18,37.576301,127.036963
1240,서울특별시 동대문구 천호대로27길 35 (용신동주민센터),37.575814,127.037243
1241,서울특별시 동대문구 왕산로23길 89 (이수브라운스톤상가),37.5822,127.034084
1242,서울특별시 동대문구 약령시로 25 (안암골벽산아파트 상가 1),37.583453,127.03191
1243,서울특별시 동대문구 약령시로9길 45,37.585086,127.035149
1244,서울특별시 동대문구 고산자로62길 32 (제기동),37.5900869,127.037648
1245,서울특별시 동대문구 약령시로 71,37.583068,127.037902
1246,서울특별시 동대문구 고산자로56길 51 (제기동),37.5900401,127.038635
1247,"서울특별시 동대문구 회기로8길 20 (제기동, 한신아파트)",37.5904312,127.0398715
1248,서울특별시 동대문구 제기로33길 25,37.587182,127.049906
1249,서울특별시 동대문구 왕산로43다길 5 (청량리동),37.5862632,127.0472583
1250,서울특별시 동대문구 회기로25길 12-1 (회기동),37.5907989,127.0553551
1251,서울특별시 동대문구 이문로3길 54,37.590711,127.052038
1252,"서울특별시 동대문구 회기로29길 20-1 (휘경동, )",37.591056,127.0581937
1253,서울특별시 동대문구 휘경로 78,37.593623,127.068243
1254,서울특별시 동대문구 외대역동로6길 3 (휘경동),37.5929051,127.0657307
1255,서울특별시 동대문구 망우로18가길 38  (휘경동),37.5886807,127.0606123
1256,서울특별시 동대문구 한천로 329 (휘경동),37.5901209,127.0685792
1257,서울특별시 동대문구 망우로6길 24 (휘경2동구립경로당),37.586678,127.055585
1258,서울특별시 동대문구 망우로20가길 34-6,37.5902,127.064863
1259,서울특별시 동대문구 이문로12길 3-10 (래미안이문2차아파트106동),37.593527,127.060218
1260,서울특별시 동대문구 이문로16길 19,37.594285,127.059687
1261,서울특별시 동대문구 이문로9길 52 (이문동),37.5945033,127.0565388
1262,서울특별시 동대문구  외대역동로  114-1  (이문동),37.597768,127.065476
1263,서울특별시 동대문구 신이문로8길 32,37.601511,127.063361
1264,서울특별시 동대문구 한천로58길 47 (쌍용아파트),37.599462,127.068079
1265,서울특별시 동대문구 한천로58길 107 (현대아파트102동),37.601351,127.070192
1266,서울특별시 동대문구 한천로58길 81-49 (이문동),37.6022207,127.0687036
1267,서울특별시 중랑구 면목로27길 6 (면목동),37.5752333,127.0849624
1268,서울특별시 중랑구 용마산로 250-12 (면목동),37.572664,127.0910967
1269,서울특별시 중랑구 면목로 246 (면목4동주민센터),37.574731,127.0855
1270,서울특별시 중랑구 면목로21길 28 (면목4동샘터경로당),37.572626,127.082278
